GHSA ID,CVE ID,Severity,Package,Ecosystem,Summary,KEV
GHSA-qpr7-5m63-hq2c,CVE-2013-6235,MODERATE,com.jamonapi:jamon,Maven,Improper Neutralization of Input During Web Page Generation in JAMon,
GHSA-2c3p-9j5f-33g3,CVE-2017-7685,MODERATE,org.apache.openmeetings:openmeetings-parent,Maven,Apache OpenMeetings responds to insecure HTTP methods,
GHSA-2pp9-r4rv-6p6j,CVE-2018-1999006,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Exposure of Sensitive Information to an Unauthorized Actor in Jenkins,
GHSA-cmg7-xr2j-4r9v,CVE-2007-2637,MODERATE,moin,PyPI,MoinMoin Improper ACL handling for calendars and includes,
GHSA-774q-wfcp-vc2q,CVE-2019-14883,MODERATE,moodle/moodle,Packagist,Moodle Email media URL tokens were not checking for user status,
GHSA-vhg8-x858-7wq6,CVE-2016-7571,MODERATE,drupal/core,Packagist,Drupal Cross-site scripting (XSS) vulnerability,
GHSA-x9fv-c87w-55wc,CVE-2013-4330,MODERATE,org.apache.camel:camel-core,Maven,Improper Control of Generation of Code in Apache Camel,
GHSA-rv74-mh27-4jpv,CVE-2020-7790,MODERATE,spatie/browsershot,Packagist,browsershot local file inclusion vulnerability,
GHSA-fjhw-8222-g2hg,CVE-2014-0168,MODERATE,org.jolokia:jolokia-core,Maven,Cross-Site Request Forgery in Jolokia,
GHSA-cqj8-47ch-rvvq,CVE-2020-29582,MODERATE,org.jetbrains.kotlin:kotlin-stdlib,Maven,Incorrect Default Permissions in JetBrains Kotlin,
GHSA-jwwr-fjgh-cv2x,CVE-2014-3004,MODERATE,org.codehaus.castor:castor,Maven,Improper Restriction of XML External Entity Reference in Castor,
GHSA-x6jf-c7wh-7m7w,CVE-2008-3328,MODERATE,trac,PyPI,Trac Cross-site Scripting (XSS) vulnerability,
GHSA-qj7f-j6h9-g5rq,CVE-2017-12623,MODERATE,org.apache.nifi:nifi,Maven,XML External Entity Reference in Apache NiFi,
GHSA-977g-93f5-rqjx,CVE-2018-5233,MODERATE,getgrav/grav,Packagist,Grav CMS Cross-site scripting (XSS) vulnerability,
GHSA-rw75-m7gp-92m3,CVE-2014-0483,MODERATE,Django,PyPI,Django data leakage via querystring manipulation in admin,
GHSA-3qf7-9xhj-qcfj,CVE-2019-10314,MODERATE,org.jenkins-ci.plugins:koji,Maven,Jenkins Koji Plugin globally and unconditionally disables SSL/TLS certificate validation,
GHSA-6h72-m3xw-fp3c,CVE-2017-1000104,MODERATE,org.jenkins-ci.plugins:config-file-provider,Maven,Improper Privilege Management in Jenkins Config File Provider Plugin,
GHSA-qm6v-cg9v-53j3,CVE-2022-29237,MODERATE,org.opencastproject:opencast-ingest-service-impl,Maven,Limited Authentication Bypass for Media Files,
GHSA-3892-qqv6-h2qm,CVE-2018-1000177,MODERATE,org.jenkins-ci.plugins:s3,Maven,Stored XSS vulnerability in Jenkins S3 Publisher Plugin,
GHSA-cqqh-94r6-wjrg,CVE-2017-16790,MODERATE,symfony/form,Packagist,Symfony SSRF Vulnerability via Form Component,
GHSA-fj26-q4vh-85f6,CVE-2016-7146,MODERATE,moin,PyPI,MoinMoin Cross-site Scripting (XSS) vulnerability,
GHSA-m6mf-hmrh-ph4j,CVE-2018-1000534,MODERATE,joplin,npm,Joplin Vulnerable to Cross-site Scripting in Note Content ,
GHSA-6m48-jxwx-76q7,CVE-2013-2067,MODERATE,org.apache.tomcat:tomcat,Maven,Improper Authentication in Apache Tomcat,
GHSA-wwr4-79jv-297r,CVE-2019-10445,MODERATE,org.jenkins-ci.plugins:google-kubernetes-engine,Maven,Missing permission checks in Google Kubernetes Engine Jenkins Plugin,
GHSA-4xw6-hj5p-4j79,CVE-2014-1948,MODERATE,glance,PyPI,OpenStack Glance sensitive information disclosure via logs,
GHSA-cmxj-wx9v-52qr,CVE-2014-3604,MODERATE,ca.juliusdavies:not-yet-commons-ssl,Maven,Improper Validation of Certificate with Host Mismatch in Not Yet Commons SSL,
GHSA-fcmh-7492-g4q9,CVE-2019-17433,MODERATE,encore/laravel-admin,Packagist,z-song laravel-admin XSS via the Slug or Name on the Roles screen,
GHSA-6m27-3r8q-c7f7,CVE-2019-8146,MODERATE,magento/community-edition,Packagist,Magento 2 Community Edition XSS Vulnerability,
GHSA-36cm-vrqh-8p98,CVE-2015-2268,MODERATE,moodle/moodle,Packagist,Moodle allows attackers to cause a denial of service,
GHSA-998j-j6v9-5846,CVE-2013-6407,MODERATE,org.apache.solr:solr-core,Maven,Apache Solr UpdateRequestHandler for XML resolves XML External Entities,
GHSA-97hp-6q9g-5cw2,CVE-2020-25689,MODERATE,org.wildfly:wildfly-dist,Maven,Uncontrolled Resource Consumption in WildFly,
GHSA-2hp4-8h6h-93rr,CVE-2012-6146,MODERATE,typo3/cms,Packagist,Typo3 Backend History Module Vulnerable to XSS,
GHSA-5c2c-cvg6-ghjm,CVE-2021-21681,MODERATE,org.jenkins-ci.plugins:nomad,Maven,Password stored in plain text by Jenkins Nomad Plugin,
GHSA-8xgx-75qw-6268,CVE-2007-6741,MODERATE,pyftpdlib,PyPI,Improper privilege management in pyftpdlib,
GHSA-xrxm-mvqm-r553,CVE-2019-1000008,MODERATE,helm.sh/helm,Go,Helm Path Traversal,
GHSA-qm7f-r83w-3p46,CVE-2017-3161,MODERATE,org.apache.hadoop:hadoop-client,Maven,Improper Neutralization of Input During Web Page Generation in Apache Hadoop,
GHSA-273r-v888-vgc6,CVE-2019-8153,MODERATE,magento/community-edition,Packagist,Magento Cross-site Scripting (XSS),
GHSA-cv78-v957-jx34,CVE-2020-7599,MODERATE,com.gradle.publish:plugin-publish-plugin,Maven,Exposure of Sensitive Information in Gradle publish plugin,
GHSA-52xr-wx26-9rfg,CVE-2017-8376,MODERATE,genix/cms,Packagist,GeniXCMS Cross-site Scripting (XSS),
GHSA-9whh-582r-589h,CVE-2012-5604,MODERATE,ldap_fluff,RubyGems,ldap_fluff authentication bypass,
GHSA-jphj-5g3m-w7x6,CVE-2018-11688,MODERATE,org.igniterealtime.openfire:parent,Maven,Ignite Realtime Openfire vulnerable to cross-site scripting,
GHSA-2q7j-52xg-x8fm,CVE-2020-2216,MODERATE,org.jenkins-ci.plugins:zephyr-for-jira-test-management,Maven,Missing permission checks in Zephyr for JIRA Test Management Plugin,
GHSA-3269-jqp5-v8c9,CVE-2015-1814,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Jenkins allows for Privilege Escalation by Remote Authenticated Users,
GHSA-gv6c-59h4-9pmg,CVE-2011-4962,MODERATE,silverstripe/cms,Packagist,Silverstripe CMS Arbitrary Code Execution,
GHSA-w393-h95m-f879,CVE-2019-9648,MODERATE,CoreFtp,NuGet,CoreFTP Directory Traversal,
GHSA-jr64-pggr-j8xj,CVE-2017-1000491,MODERATE,shiba,npm,Shiba vulnerable to XSS leading to code execution,
GHSA-7ghm-fp7p-qvjq,CVE-2016-9188,MODERATE,moodle/moodle,Packagist,Moodle XSS Vulnerability,
GHSA-332g-xh34-5c96,CVE-2018-1044,MODERATE,moodle/moodle,Packagist,Moodle Privilege escalation in quiz web services,
GHSA-7pr3-34rg-g53m,CVE-2019-8140,MODERATE,magento/community-edition,Packagist,Magento Unrestricted file upload vulnerability,
GHSA-xmjh-wjc5-wg4h,CVE-2017-5197,MODERATE,silverstripe/cms,Packagist,Silverstripe CMS XSS Vulnerability,
GHSA-xqqr-mq8x-22qx,CVE-2019-10339,MODERATE,org.jenkins-ci.plugins:jx-resources,Maven,Jenkins JX Resources Plugin missing permission check ,
GHSA-jvjm-j945-8qwc,CVE-2020-2315,MODERATE,org.jenkins-ci.plugins:visualworks-store,Maven,XXE vulnerability in Jenkins Visualworks Store Plugin,
GHSA-9frw-wmvq-5rrc,CVE-2017-8032,MODERATE,org.cloudfoundry.identity:cloudfoundry-identity-server,Maven,Cloud Foundry UAA Identity Zone Admin Privilege Escalation,
GHSA-mm32-jw73-9227,CVE-2013-4194,MODERATE,Plone,PyPI,Plone is vulnerable to File System Path Exposure,
GHSA-rp8m-h266-53jh,CVE-2019-15795,MODERATE,python-apt,PyPI,python-apt Flawed Package Integrity Check,
GHSA-x9rg-q5fx-fx66,CVE-2017-12197,MODERATE,org.kohsuke:libpam4j,Maven,Improper Input Validation in libpam4j,
GHSA-jh4x-4wmf-67pr,CVE-2012-6532,MODERATE,zendframework/zendframework1,Packagist,Zend Framework XEE Vulnerability,
GHSA-w525-w93j-rxgm,CVE-2016-0734,MODERATE,org.apache.activemq:activemq-client,Maven,Improper Neutralization of Input During Web Page Generation in Apache ActiveMQ,
GHSA-v7g7-cmxx-wxw9,CVE-2018-1000183,MODERATE,com.coravy.hudson.plugins.github:github,Maven,Jenkins GitHub Plugin exposure of sensitive information vulnerability exists,
GHSA-7hwr-f745-5rwq,CVE-2019-16738,MODERATE,mediawiki/core,Packagist,MediaWiki information disclosure,
GHSA-hp7x-282p-hhr9,CVE-2018-1999026,MODERATE,de.tracetronic.jenkins.plugins:ecutest,Maven,Jenkins TraceTronic ECU-TEST Plugin server-side request forgery vulnerability,
GHSA-7wfq-wmx2-3wr4,CVE-2017-16782,MODERATE,home-assistant-frontend,npm,Withdrawn Advisory: Home Assistant Frontend XSS Vulnerability,
GHSA-hhq7-jf2p-hw9c,CVE-2015-0213,MODERATE,moodle/moodle,Packagist,Moodle multiple cross-site request forgery (CSRF) vulnerabilities,
GHSA-9m48-54pj-h248,CVE-2019-10383,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Improper Neutralization of Input During Web Page Generation in Jenkins,
GHSA-q58j-fhj7-j6fg,CVE-2021-21698,MODERATE,org.jenkins-ci.plugins:subversion,Maven,Path traversal vulnerability in Jenkins Subversion Plugin allows reading arbitrary files,
GHSA-x9rq-9h44-f84v,CVE-2020-2193,MODERATE,io.jenkins.plugins:echarts-api,Maven,Stored XSS vulnerability in Jenkins ECharts API Plugin,
GHSA-8477-3v39-ggpm,CVE-2018-5382,MODERATE,org.bouncycastle:bcprov-jdk15on,Maven,Improper Validation of Integrity Check Value in Bouncy Castle,
GHSA-9r7g-325h-mxrm,CVE-2014-0229,MODERATE,org.apache.hadoop:hadoop-common,Maven,Improper Authentication in Apache Hadoop,
GHSA-6jfc-mc97-c7wg,CVE-2019-10354,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Missing Authorization in Jenkins,
GHSA-cxwh-vmhg-39r2,CVE-2013-2254,MODERATE,org.apache.sling:org.apache.sling.api,Maven,Improper Restriction of Operations within the Bounds of a Memory Buffer in Apache Sling,
GHSA-x24q-xwrf-66jm,CVE-2013-4204,MODERATE,com.google.gwt:gwt,Maven,Improper Neutralization of Input During Web Page Generation in Google Web Toolkit,
GHSA-fq52-6cjf-jw59,CVE-2020-2206,MODERATE,org.jenkins-ci.plugins:vncrecorder,Maven,Reflected XSS vulnerability in Jenkins VncRecorder Plugin,
GHSA-28pv-2j2h-fmhc,CVE-2017-15278,MODERATE,nilsteampassnet/teampass,Packagist,TeamPass Cross-Site Scripting (XSS),
GHSA-wg24-9xm9-593v,CVE-2019-16107,MODERATE,phpbb/phpbb,Packagist,phpBB Cross-Site Request Forgery (CSRF),
GHSA-4vc9-4xpq-77vm,CVE-2016-9605,MODERATE,cobbler,PyPI,Cobbler Arbitrary File Read,
GHSA-qrhq-x7xh-2784,CVE-2020-26523,MODERATE,froala/wysiwyg-editor,Packagist,Froala WYSIWYG Editor XSS Vulnerability,
GHSA-h9w8-4376-j344,CVE-2006-4936,MODERATE,moodle/moodle,Packagist,Moodle does not properly validate module instance id,
GHSA-hprr-4vfq-fcxw,CVE-2021-3313,MODERATE,Plone,PyPI,Plone XSS in User Fullname Property and File Upload,
GHSA-r3rg-jrjq-w4mr,CVE-2020-29556,MODERATE,getgrav/grav,Packagist,Grav CMS Local File Injection,
GHSA-825g-f3g2-6vxf,CVE-2017-1000495,MODERATE,quickapps/cms,Packagist,QuickApps CMS Cross-site Scripting,
GHSA-22q6-wwq7-2jj9,CVE-2013-1865,MODERATE,keystone,PyPI,OpenStack Keystone Improper Authentication vulnerability,
GHSA-6g7x-4c7m-g63m,CVE-2013-2209,MODERATE,reviewboard,PyPI,Review Board Cross-site scripting (XSS) vulnerability in the reviews dropdown,
GHSA-p6qr-286g-79rv,CVE-2019-1003054,MODERATE,info.bluefloyd.jenkins:jenkins-jira-issue-updater,Maven,Jenkins Jira Issue Updater Plugin stores credentials in plain text,
GHSA-rqhg-cxfr-8xqw,CVE-2013-0327,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Jenkins Cross-Site Request Forgery vulnerability,
GHSA-322x-jv5h-cvjh,CVE-2018-1000149,MODERATE,org.jenkins-ci.plugins:ansible,Maven,Jenkins Ansible Plugin man in the middle vulnerability,
GHSA-vmq9-cm7m-4p8p,CVE-2018-1000665,MODERATE,org.dojotoolkit:dojo,Maven,Improper Neutralization of Input During Web Page Generation in Dojo Dojo Objective Harness,
GHSA-hr8v-f4g2-p66f,CVE-2018-0504,MODERATE,mediawiki/core,Packagist,Mediawiki information disclosure vulnerability,
GHSA-hc39-rjwp-qffq,CVE-2007-2449,MODERATE,org.apache.tomcat:tomcat,Maven,Apache Tomcat XSS Vulnerabilities in Examples Web Application,
GHSA-6wgp-fwfm-mxp3,CVE-2015-3982,MODERATE,Django,PyPI,Django allows user sessions hijacking via an empty string in the session key,
GHSA-w47g-4vrc-m3w2,CVE-2019-0186,MODERATE,org.apache.portals.pluto:chatRoomDemo,Maven,Cross-site Scripting in Apache Pluto Chatroom demo,
GHSA-rj76-h87p-r3wf,CVE-2017-7559,MODERATE,io.undertow:undertow-core,Maven,Undertow vulnerable to Request Smuggling,
GHSA-6fxm-66hq-fc96,CVE-2012-2098,MODERATE,org.apache.commons:commons-compress,Maven,Uncontrolled Resource Consumption in Apache Commons Compress,
GHSA-426q-975p-w5cr,CVE-2016-6632,MODERATE,phpmyadmin/phpmyadmin,Packagist,phpMyAdmin Denial of service (DOS) attack with dbase extension,
GHSA-rr5g-rc28-wxwj,CVE-2019-17576,MODERATE,dolibarr/dolibarr,Packagist,Dolibarr Cross-site Scripting via outgoing email setup feature,
GHSA-6h58-c7r7-g2hw,CVE-2014-8114,MODERATE,org.uberfire:uberfire-parent,Maven,UberFire Framework Improperly Restricts Paths,
GHSA-fh32-35w2-rxcc,CVE-2009-4269,MODERATE,org.apache.derby:derby,Maven,Use of Password Hash With Insufficient Computational Effort in Apache Derby,
GHSA-46p2-fwqg-3h6m,CVE-2018-1000110,MODERATE,org.jenkins-ci.plugins:git,Maven,Incorrect Authorization in Jenkins Git Plugin,
GHSA-frgf-rv99-862x,CVE-2010-2491,MODERATE,roundup,PyPI,Roundup Cross-site Scripting (XSS) vulnerability,
GHSA-45w3-2hvv-pfxq,CVE-2013-6408,MODERATE,org.apache.solr:solr-core,Maven,XML Injection in Apache Solr,
GHSA-m7r6-43v2-49vf,CVE-2007-6612,MODERATE,mongrel,RubyGems,Mongrel vulnerable to directory traversal via double-encoded sequences,
GHSA-3rqj-jchw-9cc7,CVE-2012-2356,MODERATE,moodle/moodle,Packagist,Moodle Authentication Bypass in Question-Bank,
GHSA-m84w-vgwf-p893,CVE-2007-0857,MODERATE,moin,PyPI,MoinMoin Multiple cross-site scripting (XSS) vulnerabilities,
GHSA-8jfx-h6q2-v4g3,CVE-2014-2066,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Jenkins session fixation vulnerability,
GHSA-6vx3-hr43-cfrh,CVE-2016-0706,MODERATE,org.apache.tomcat:tomcat,Maven,Exposure of Sensitive Information to an Unauthorized Actor in Apache Tomcat,
GHSA-9pxm-8g95-q5xr,CVE-2017-10862,MODERATE,io.really:jwt-scala,Maven,Insufficient Data Verification in io.really:jwt-scala,
GHSA-7h48-m3rw-vr27,CVE-2008-7310,MODERATE,spree,RubyGems,Spree does not properly restrict the use of a hash to provide values for a model's attributes,
GHSA-43hc-pwvx-pmfg,CVE-2014-3708,MODERATE,nova,PyPI,OpenStack Compute (Nova) Denial of Service vulnerability,
GHSA-gjq3-997p-hg6f,CVE-2017-1000360,MODERATE,org.opendaylight.controller:releasepom,Maven,OpenDaylight NULL Pointer Dereference,
GHSA-h48f-q7rw-hvr7,CVE-2022-29195,MODERATE,tensorflow,PyPI,Missing validation causes denial of service via `StagePeek`,
GHSA-qr42-82qj-mw65,CVE-2019-10352,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Improper Limitation of a Pathname to a Restricted Directory in Jenkins,
GHSA-x4vj-279x-qwf2,CVE-2014-4996,MODERATE,VladTheEnterprising,RubyGems,VladTheEnterprising allows local users to write to arbitrary files via a symlink attack,
GHSA-76x4-hr82-cg3m,CVE-2019-10331,MODERATE,org.jenkins-ci.plugins:electricflow,Maven,Jenkins ElectricFlow Plugin cross-site request forgery vulnerability,
GHSA-wxw2-2mx5-c5qf,CVE-2008-6504,MODERATE,com.opensymphony:xwork,Maven,Improper Input Validation in OpenSymphony XWork,
GHSA-wv63-gwr9-5c55,CVE-2021-21608,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Stored XSS vulnerability in Jenkins button labels,
GHSA-ccwp-633j-g29v,CVE-2020-2250,MODERATE,org.jenkins-ci.plugins:soapui-pro-functional-testing,Maven,Passwords stored in plain text by Jenkins ReadyAPI Functional Testing Plugin,
GHSA-4mvc-33v7-cqc3,CVE-2019-1003087,MODERATE,org.jenkins-ci.plugins:sinatra-chef-builder,Maven,Missing permission check in Jenkins sinatra-chef-builder Plugin,
GHSA-5gh4-v2ch-pcx4,CVE-2013-4997,MODERATE,phpmyadmin/phpmyadmin,Packagist,phpMyAdmin Multiple cross-site scripting (XSS) vulnerabilities ,
GHSA-574p-6fw4-4hw8,CVE-2018-10917,MODERATE,pulpcore,PyPI,Withdrawn Advisory: Pulp Improper Path Parsing,
GHSA-7v7g-mh53-89hw,CVE-2020-2311,MODERATE,io.jenkins.plugins:aws-global-configuration,Maven,Missing permission check in Jenkins AWS Global Configuration Plugin allows replacing plugin configuration,
GHSA-273v-g3x4-r3rc,CVE-2014-3607,MODERATE,edu.vt.middleware:vt-ldap,Maven,Improper Certificate Validation in vt-ldap,
GHSA-r9q2-3r6x-qmgp,CVE-2017-2598,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Inadequate Encryption Strength in Jenkins,
GHSA-47rr-8vrp-9283,CVE-2019-10375,MODERATE,hudson.plugins.filesystem_scm:filesystem_scm,Maven,Arbitrary file read vulnerability in Jenkins File System SCM Plugin,
GHSA-vm2p-f5j4-mj6g,CVE-2018-11537,MODERATE,angular-jwt,npm,Auth0 angular-jwt misinterprets allowlist as regex,
GHSA-cmpm-jg8r-fv37,CVE-2012-1006,MODERATE,org.apache.struts:struts2-parent,Maven,Apache Struts Multiple Cross-site Scripting Vulnerabilities,
GHSA-7g3c-hrc6-5v4j,CVE-2018-19280,MODERATE,centreon/centreon,Packagist,Centreon XSS Vulnerability,
GHSA-4ppj-4p4v-jf4p,CVE-2013-0270,MODERATE,keystone,PyPI,OpenStack Keystone Denial of Service vulnerability via a large HTTP request,
GHSA-m6pr-xcrm-4qqp,CVE-2019-20366,MODERATE,org.igniterealtime.openfire:parent,Maven,XSS in Ignite Realtime Openfire via isTrustStore,
GHSA-mqj3-fc39-73fj,CVE-2019-10324,MODERATE,org.jenkins-ci.plugins:artifactory,Maven,Cross-site request forgery vulnerability in Jenkins Artifactory Plugin,
GHSA-x9gm-m8pp-54vx,CVE-2018-1000411,MODERATE,org.jenkins-ci.plugins:junit,Maven,Jenkins JUnit Plugin CSRF vulnerability,
GHSA-mhwc-4w67-xq2c,CVE-2019-8128,MODERATE,magento/community-edition,Packagist,Magento Cross-Site Scripting via store name,
GHSA-559c-w54x-8342,CVE-2017-8388,MODERATE,genix/cms,Packagist,GeniXCMS Mailbox validation logic vulnerability,
GHSA-gw2q-cgvq-9g3v,CVE-2012-6131,MODERATE,roundup,PyPI,Roundup Cross-site scripting (XSS) vulnerability,
GHSA-x3cf-w64x-4cp2,CVE-2018-19789,MODERATE,symfony/symfony,Packagist,Symfony Path Disclosure,
GHSA-j2w4-45qm-r674,CVE-2019-16698,MODERATE,directmailteam/direct-mail,Packagist,direct_mail for Typo3 sensitive data exposure,
GHSA-48pq-x3vw-4pqf,CVE-2018-1000152,MODERATE,org.jenkins-ci.plugins:vsphere-cloud,Maven,Jenkins vSphere Plugin incorrect authorization vulnerability,
GHSA-hj32-9mcw-5cwh,CVE-2020-2197,MODERATE,hudson.plugins:project-inheritance,Maven,Missing permission check in Jenkins Project Inheritance Plugin,
GHSA-mmqx-g78c-hvfj,CVE-2019-1003039,MODERATE,org.jenkins-ci.plugins:appdynamics-dashboard,Maven,Jenkins AppDynamics Dashboard Plugin has insufficiently protected credentials,
GHSA-ph2h-hh49-vh27,CVE-2013-4185,MODERATE,nova,PyPI,OpenStack Nova Denial of Service in network source security groups,
GHSA-c8qr-vfjf-62q3,CVE-2017-2654,MODERATE,org.jenkins-ci.plugins:email-ext,Maven,Emails were sent to addresses not associated with actual users of Jenkins by Email Extension Plugin,
GHSA-jjhx-5jff-rc8m,CVE-2017-7532,MODERATE,moodle/moodle,Packagist,Moodle Improper Privilege Management,
GHSA-hw26-fw67-qxm9,CVE-2020-2112,MODERATE,org.jenkins-ci.tools:git-parameter,Maven,Jenkins Git Parameter Plugin vulnerable to Stored cross-site scripting (XSS),
GHSA-6w3h-vq7m-v3qf,CVE-2018-1000191,MODERATE,com.synopsys.integration:synopsys-detect,Maven,Jenkins Black Duck Detect Plugin information exposure vulnerability,
GHSA-j7f2-cqvq-5jcf,CVE-2013-4390,MODERATE,org.apache.sling:org.apache.sling.auth.core,Maven,Apache Sling Auth Core bundle vulnerable to Open Redirection,
GHSA-rpj9-r897-wc6q,CVE-2013-2248,MODERATE,org.apache.struts:struts2-core,Maven,Open redirect in Apache Struts,
GHSA-jcrj-gmr6-p5j8,CVE-2011-4301,MODERATE,moodle/moodle,Packagist,Moodle Allows Modification of Constants,
GHSA-f3xr-q258-h7m9,CVE-2019-17496,MODERATE,craftcms/cms,Packagist,Craft CMS XSS Vulnerability,
GHSA-p2fm-8rhj-58fr,CVE-2018-10095,MODERATE,dolibarr/dolibarr,Packagist,Dolibarr Cross-site scripting (XSS) vulnerability,
GHSA-38xm-xhvj-q2qf,CVE-2018-1000057,MODERATE,org.jenkins-ci.plugins:credentials-binding,Maven,Jenkins Credentials Binding Plugin has Insufficiently Protected Credentials,
GHSA-fg44-w3fr-hgxv,CVE-2018-8031,MODERATE,org.apache.tomee:tomee-webapp,Maven,Apache TomEE console vulnerable to Cross-site Scripting,
GHSA-59j6-8g7w-prf7,CVE-2014-7831,MODERATE,moodle/moodle,Packagist,Moodle exposes hidden grades to students,
GHSA-vcx4-fpmp-mvv6,CVE-2021-32561,MODERATE,OctoPrint,PyPI,OctoPrint API Error Messages vulnerable to XSS,
GHSA-hx9q-2mx4-m4pg,CVE-2022-29204,MODERATE,tensorflow,PyPI,Missing validation causes denial of service via `Conv3DBackpropFilterV2`,
GHSA-49j7-qghp-5wj8,CVE-2013-2035,MODERATE,org.fusesource.hawtjni:hawtjni-runtime,Maven,Improper Control of Generation of Code in HawtJNI,
GHSA-5659-g9p4-354f,CVE-2015-2272,MODERATE,moodle/moodle,Packagist,Moodle allows attackers to bypass a forced-password-change requirement,
GHSA-jpr7-8rxm-4vgx,CVE-2016-1242,MODERATE,trytond,PyPI,Tryton allow authenticated users with certain permissions to read arbitrary files via the name parameter,
GHSA-77hg-g8cc-5r37,CVE-2012-1053,MODERATE,puppet,RubyGems,Puppet Privilege Escallation,
GHSA-8h2q-qm9x-55jc,CVE-2012-0022,MODERATE,org.apache.tomcat:tomcat,Maven,Denial of Service in Apache Tomcat,
GHSA-4wvg-7886-83gv,CVE-2014-0126,MODERATE,moodle/moodle,Packagist,Moodle cross-site request forgery (CSRF) vulnerability,
GHSA-crg2-6xv3-qg5f,CVE-2020-2162,MODERATE,org.jenkins-ci.main:jenkins-core,Maven,Improper Neutralization of Input During Web Page Generation in Jenkins,
GHSA-5x5f-9r6q-q7mh,CVE-2008-0002,MODERATE,org.apache.tomcat:tomcat,Maven,Apache Tomcat Sensitive Information Disclosure,
